date,vehicle_type,manufacturer,registrations
2023-07-13,2W,Royal Enfield,3729
2023-07-13,2W,Yamaha,7653
2023-07-13,2W,Suzuki,8520
2023-07-13,2W,Ola Electric,10330
2023-07-13,2W,Ather,5055
2023-07-13,3W,Bajaj,819
2023-07-13,3W,Piaggio,843
2023-07-13,3W,Mahindra,878
2023-07-13,3W,TVS,275
2023-07-13,3W,Atul,611
2023-07-13,3W,Kinetic,523
2023-07-13,4W,Maruti Suzuki,1087
2023-07-13,4W,Hyundai,794
2023-07-13,4W,Tata Motors,1376
2023-07-13,4W,Mahindra,1040
2023-07-13,4W,Kia,923
2023-07-13,4W,Toyota,924
2023-07-13,4W,Honda,1640
2023-07-13,4W,MG,2240
2023-07-13,4W,Skoda,1831
2023-07-13,4W,Volkswagen,1276
2023-07-14,2W,Hero,7026
2023-07-14,2W,Honda,8004
2023-07-14,2W,TVS,7871
2023-07-14,2W,Bajaj,5264
2023-07-14,2W,Royal Enfield,6881
2023-07-14,2W,Yamaha,6389
2023-07-14,2W,Suzuki,4973
2023-07-14,2W,Ola Electric,7251
2023-07-14,2W,Ather,4391
2023-07-14,3W,Bajaj,824
2023-07-14,3W,Piaggio,555
2023-07-14,3W,Mahindra,419
2023-07-14,3W,TVS,945
2023-07-14,3W,Atul,580
2023-07-14,3W,Kinetic,522
2023-07-14,4W,Maruti Suzuki,1699
2023-07-14,4W,Hyundai,1369
2023-07-14,4W,Tata Motors,1199
2023-07-14,4W,Mahindra,1432
2023-07-14,4W,Kia,1118
2023-07-14,4W,Toyota,2161
2023-07-14,4W,Honda,1371
2023-07-14,4W,MG,808
2023-07-14,4W,Skoda,1051
2023-07-14,4W,Volkswagen,855
2023-07-15,2W,Hero,3892
2023-07-15,2W,Honda,4982
2023-07-15,2W,TVS,5608
2023-07-15,2W,Bajaj,2870
2023-07-15,2W,Royal Enfield,3496
2023-07-15,2W,Yamaha,4489
2023-07-15,2W,Suzuki,2314
2023-07-15,2W,Ola Electric,2213
2023-07-15,2W,Ather,2392
2023-07-15,3W,Bajaj,571
2023-07-15,3W,Piaggio,648
2023-07-15,3W,Mahindra,496
2023-07-15,3W,TVS,446
2023-07-15,3W,Atul,202
2023-07-15,3W,Kinetic,212
2023-07-15,4W,Maruti Suzuki,797
2023-07-15,4W,Hyundai,350
2023-07-15,4W,Tata Motors,445
2023-07-15,4W,Mahindra,976
2023-07-15,4W,Kia,900
2023-07-15,4W,Toyota,396
2023-07-15,4W,Honda,926
2023-07-15,4W,MG,1254
2023-07-15,4W,Skoda,827
2023-07-15,4W,Volkswagen,1057
2023-07-16,2W,Hero,4234
2023-07-16,2W,Honda,2673
2023-07-16,2W,TVS,5203
2023-07-16,2W,Bajaj,5393
2023-07-16,2W,Royal Enfield,4569
2023-07-16,2W,Yamaha,2738
2023-07-16,2W,Suzuki,2338
2023-07-16,2W,Ola Electric,4519
2023-07-16,2W,Ather,3362
2023-07-16,3W,Bajaj,426
2023-07-16,3W,Piaggio,573
2023-07-16,3W,Mahindra,189
2023-07-16,3W,TVS,186
2023-07-16,3W,Atul,347
2023-07-16,3W,Kinetic,317
2023-07-16,4W,Maruti Suzuki,658
2023-07-16,4W,Hyundai,375
2023-07-16,4W,Tata Motors,1027
2023-07-16,4W,Mahindra,1170
2023-07-16,4W,Kia,401
2023-07-16,4W,Toyota,615
2023-07-16,4W,Honda,968
2023-07-16,4W,MG,941
2023-07-16,4W,Skoda,494
2023-07-16,4W,Volkswagen,939
2023-07-17,2W,Hero,5653
2023-07-17,2W,Honda,5557
2023-07-17,2W,TVS,7403
2023-07-17,2W,Bajaj,8950
2023-07-17,2W,Royal Enfield,8086
2023-07-17,2W,Yamaha,4507
2023-07-17,2W,Suzuki,6815
2023-07-17,2W,Ola Electric,4770
2023-07-17,2W,Ather,7650
2023-07-17,3W,Bajaj,797
2023-07-17,3W,Piaggio,713
2023-07-17,3W,Mahindra,400
2023-07-17,3W,TVS,483
2023-07-17,3W,Atul,716
2023-07-17,3W,Kinetic,659
2023-07-17,4W,Maruti Suzuki,1890
2023-07-17,4W,Hyundai,1213
2023-07-17,4W,Tata Motors,1261
2023-07-17,4W,Mahindra,1482
2023-07-17,4W,Kia,1183
2023-07-17,4W,Toyota,688
2023-07-17,4W,Honda,1113
2023-07-17,4W,MG,1519
2023-07-17,4W,Skoda,1793
2023-07-17,4W,Volkswagen,1468
2023-07-18,2W,Hero,8372
2023-07-18,2W,Honda,7490
2023-07-18,2W,TVS,5185
2023-07-18,2W,Bajaj,7870
2023-07-18,2W,Royal Enfield,7990
2023-07-18,2W,Yamaha,5823
2023-07-18,2W,Suzuki,7773
2023-07-18,2W,Ola Electric,4661
2023-07-18,2W,Ather,9055
2023-07-18,3W,Bajaj,420
2023-07-18,3W,Piaggio,463
2023-07-18,3W,Mahindra,454
2023-07-18,3W,TVS,853
2023-07-18,3W,Atul,374
2023-07-18,3W,Kinetic,506
2023-07-18,4W,Maruti Suzuki,648
2023-07-18,4W,Hyundai,1467
2023-07-18,4W,Tata Motors,2079
2023-07-18,4W,Mahindra,710
2023-07-18,4W,Kia,1235
2023-07-18,4W,Toyota,1666
2023-07-18,4W,Honda,1806
2023-07-18,4W,MG,1548
2023-07-18,4W,Skoda,790
2023-07-18,4W,Volkswagen,706
2023-07-19,2W,Hero,3926
2023-07-19,2W,Honda,6285
2023-07-19,2W,TVS,4519
2023-07-19,2W,Bajaj,7291
2023-07-19,2W,Royal Enfield,7313
2023-07-19,2W,Yamaha,5676
2023-07-19,2W,Suzuki,6067
2023-07-19,2W,Ola Electric,5585
2023-07-19,2W,Ather,7828
2023-07-19,3W,Bajaj,290
2023-07-19,3W,Piaggio,846
2023-07-19,3W,Mahindra,535
2023-07-19,3W,TVS,790
2023-07-19,3W,Atul,410
2023-07-19,3W,Kinetic,518
2023-07-19,4W,Maruti Suzuki,1177
2023-07-19,4W,Hyundai,794
2023-07-19,4W,Tata Motors,1282
2023-07-19,4W,Mahindra,778
2023-07-19,4W,Kia,940
2023-07-19,4W,Toyota,863
2023-07-19,4W,Honda,952
2023-07-19,4W,MG,901
2023-07-19,4W,Skoda,1560
2023-07-19,4W,Volkswagen,1820
2023-07-20,2W,Hero,6610
2023-07-20,2W,Honda,7626
2023-07-20,2W,TVS,4559
2023-07-20,2W,Bajaj,8984
2023-07-20,2W,Royal Enfield,5954
2023-07-20,2W,Yamaha,5139
2023-07-20,2W,Suzuki,5051
2023-07-20,2W,Ola Electric,6055
2023-07-20,2W,Ather,4186
2023-07-20,3W,Bajaj,473
2023-07-20,3W,Piaggio,649
2023-07-20,3W,Mahindra,590
2023-07-20,3W,TVS,741
2023-07-20,3W,Atul,385
2023-07-20,3W,Kinetic,535
2023-07-20,4W,Maruti Suzuki,1478
2023-07-20,4W,Hyundai,848
2023-07-20,4W,Tata Motors,1157
2023-07-20,4W,Mahindra,919
2023-07-20,4W,Kia,774
2023-07-20,4W,Toyota,829
2023-07-20,4W,Honda,686
2023-07-20,4W,MG,1272
2023-07-20,4W,Skoda,898
2023-07-20,4W,Volkswagen,797
2023-07-21,2W,Hero,6189
2023-07-21,2W,Honda,7871
2023-07-21,2W,TVS,7739
2023-07-21,2W,Bajaj,5435
2023-07-21,2W,Royal Enfield,7964
2023-07-21,2W,Yamaha,3172
2023-07-21,2W,Suzuki,2708
2023-07-21,2W,Ola Electric,10195
2023-07-21,2W,Ather,7192
2023-07-21,3W,Bajaj,795
2023-07-21,3W,Piaggio,326
2023-07-21,3W,Mahindra,425
2023-07-21,3W,TVS,661
2023-07-21,3W,Atul,721
2023-07-21,3W,Kinetic,985
2023-07-21,4W,Maruti Suzuki,1683
2023-07-21,4W,Hyundai,1474
2023-07-21,4W,Tata Motors,1231
2023-07-21,4W,Mahindra,785
2023-07-21,4W,Kia,1361
2023-07-21,4W,Toyota,583
2023-07-21,4W,Honda,881
2023-07-21,4W,MG,620
2023-07-21,4W,Skoda,722
2023-07-21,4W,Volkswagen,1866
2023-07-22,2W,Hero,5156
2023-07-22,2W,Honda,5767
2023-07-22,2W,TVS,4592
2023-07-22,2W,Bajaj,2445
2023-07-22,2W,Royal Enfield,3961
2023-07-22,2W,Yamaha,3325
2023-07-22,2W,Suzuki,3306
2023-07-22,2W,Ola Electric,2786
2023-07-22,2W,Ather,3135
2023-07-22,3W,Bajaj,369
2023-07-22,3W,Piaggio,383
2023-07-22,3W,Mahindra,518
2023-07-22,3W,TVS,227
2023-07-22,3W,Atul,354
2023-07-22,3W,Kinetic,271
2023-07-22,4W,Maruti Suzuki,905
2023-07-22,4W,Hyundai,464
2023-07-22,4W,Tata Motors,572
2023-07-22,4W,Mahindra,461
2023-07-22,4W,Kia,565
2023-07-22,4W,Toyota,544
2023-07-22,4W,Honda,891
2023-07-22,4W,MG,314
2023-07-22,4W,Skoda,980
2023-07-22,4W,Volkswagen,691
2023-07-23,2W,Hero,4629
2023-07-23,2W,Honda,2741
2023-07-23,2W,TVS,3340
2023-07-23,2W,Bajaj,6704
2023-07-23,2W,Royal Enfield,3901
2023-07-23,2W,Yamaha,2172
2023-07-23,2W,Suzuki,3602
2023-07-23,2W,Ola Electric,2067
2023-07-23,2W,Ather,2216
2023-07-23,3W,Bajaj,477
2023-07-23,3W,Piaggio,211
2023-07-23,3W,Mahindra,397
2023-07-23,3W,TVS,439
2023-07-23,3W,Atul,348
2023-07-23,3W,Kinetic,379
2023-07-23,4W,Maruti Suzuki,678
2023-07-23,4W,Hyundai,939
2023-07-23,4W,Tata Motors,1641
2023-07-23,4W,Mahindra,939
2023-07-23,4W,Kia,1156
2023-07-23,4W,Toyota,368
2023-07-23,4W,Honda,598
2023-07-23,4W,MG,515
2023-07-23,4W,Skoda,841
2023-07-23,4W,Volkswagen,968
2023-07-24,2W,Hero,7053
2023-07-24,2W,Honda,5833
2023-07-24,2W,TVS,8680
2023-07-24,2W,Bajaj,7656
2023-07-24,2W,Royal Enfield,7634
2023-07-24,2W,Yamaha,6888
2023-07-24,2W,Suzuki,5078
2023-07-24,2W,Ola Electric,6774
2023-07-24,2W,Ather,9077
2023-07-24,3W,Bajaj,285
2023-07-24,3W,Piaggio,718
2023-07-24,3W,Mahindra,849
2023-07-24,3W,TVS,746
2023-07-24,3W,Atul,371
2023-07-24,3W,Kinetic,290
2023-07-24,4W,Maruti Suzuki,1590
2023-07-24,4W,Hyundai,1272
2023-07-24,4W,Tata Motors,970
2023-07-24,4W,Mahindra,1694
2023-07-24,4W,Kia,1090
2023-07-24,4W,Toyota,1600
2023-07-24,4W,Honda,1306
2023-07-24,4W,MG,855
2023-07-24,4W,Skoda,650
2023-07-24,4W,Volkswagen,1096
2023-07-25,2W,Hero,4579
2023-07-25,2W,Honda,6387
2023-07-25,2W,TVS,6157
2023-07-25,2W,Bajaj,3586
2023-07-25,2W,Royal Enfield,5613
2023-07-25,2W,Yamaha,3083
2023-07-25,2W,Suzuki,5517
2023-07-25,2W,Ola Electric,4771
2023-07-25,2W,Ather,6275
2023-07-25,3W,Bajaj,361
2023-07-25,3W,Piaggio,323
2023-07-25,3W,Mahindra,606
2023-07-25,3W,TVS,469
2023-07-25,3W,Atul,782
2023-07-25,3W,Kinetic,404
2023-07-25,4W,Maruti Suzuki,1312
2023-07-25,4W,Hyundai,1134
2023-07-25,4W,Tata Motors,644
2023-07-25,4W,Mahindra,1048
2023-07-25,4W,Kia,763
2023-07-25,4W,Toyota,1322
2023-07-25,4W,Honda,876
2023-07-25,4W,MG,1860
2023-07-25,4W,Skoda,1238
2023-07-25,4W,Volkswagen,1556
2023-07-26,2W,Hero,7629
2023-07-26,2W,Honda,3640
2023-07-26,2W,TVS,7108
2023-07-26,2W,Bajaj,2754
2023-07-26,2W,Royal Enfield,4188
2023-07-26,2W,Yamaha,3989
2023-07-26,2W,Suzuki,4167
2023-07-26,2W,Ola Electric,7413
2023-07-26,2W,Ather,6418
2023-07-26,3W,Bajaj,681
2023-07-26,3W,Piaggio,589
2023-07-26,3W,Mahindra,730
2023-07-26,3W,TVS,583
2023-07-26,3W,Atul,822
2023-07-26,3W,Kinetic,647
2023-07-26,4W,Maruti Suzuki,770
2023-07-26,4W,Hyundai,1135
2023-07-26,4W,Tata Motors,723
2023-07-26,4W,Mahindra,1171
2023-07-26,4W,Kia,1523
2023-07-26,4W,Toyota,1654
2023-07-26,4W,Honda,1274
2023-07-26,4W,MG,1092
2023-07-26,4W,Skoda,1355
2023-07-26,4W,Volkswagen,1331
2023-07-27,2W,Hero,4471
2023-07-27,2W,Honda,6498
2023-07-27,2W,TVS,3114
2023-07-27,2W,Bajaj,4892
2023-07-27,2W,Royal Enfield,6471
2023-07-27,2W,Yamaha,6707
2023-07-27,2W,Suzuki,6321
2023-07-27,2W,Ola Electric,9364
2023-07-27,2W,Ather,3674
2023-07-27,3W,Bajaj,510
2023-07-27,3W,Piaggio,439
2023-07-27,3W,Mahindra,377
2023-07-27,3W,TVS,791
2023-07-27,3W,Atul,337
2023-07-27,3W,Kinetic,607
2023-07-27,4W,Maruti Suzuki,1161
2023-07-27,4W,Hyundai,833
2023-07-27,4W,Tata Motors,1653
2023-07-27,4W,Mahindra,1216
2023-07-27,4W,Kia,1302
2023-07-27,4W,Toyota,729
2023-07-27,4W,Honda,1485
2023-07-27,4W,MG,824
2023-07-27,4W,Skoda,1362
2023-07-27,4W,Volkswagen,1494
2023-07-28,2W,Hero,4750
2023-07-28,2W,Honda,7374
2023-07-28,2W,TVS,4267
2023-07-28,2W,Bajaj,6626
2023-07-28,2W,Royal Enfield,3334
2023-07-28,2W,Yamaha,7377
2023-07-28,2W,Suzuki,7209
2023-07-28,2W,Ola Electric,5508
2023-07-28,2W,Ather,4103
2023-07-28,3W,Bajaj,359
2023-07-28,3W,Piaggio,815
2023-07-28,3W,Mahindra,488
2023-07-28,3W,TVS,604
2023-07-28,3W,Atul,302
2023-07-28,3W,Kinetic,661
2023-07-28,4W,Maruti Suzuki,1094
2023-07-28,4W,Hyundai,982
2023-07-28,4W,Tata Motors,930
2023-07-28,4W,Mahindra,1223
2023-07-28,4W,Kia,1091
2023-07-28,4W,Toyota,1357
2023-07-28,4W,Honda,1039
2023-07-28,4W,MG,2684
2023-07-28,4W,Skoda,1032
2023-07-28,4W,Volkswagen,1630
2023-07-29,2W,Hero,4509
2023-07-29,2W,Honda,3355
2023-07-29,2W,TVS,5416
2023-07-29,2W,Bajaj,4319
2023-07-29,2W,Royal Enfield,3072
2023-07-29,2W,Yamaha,3569
2023-07-29,2W,Suzuki,5001
2023-07-29,2W,Ola Electric,3866
2023-07-29,2W,Ather,3016
2023-07-29,3W,Bajaj,336
2023-07-29,3W,Piaggio,167
2023-07-29,3W,Mahindra,492
2023-07-29,3W,TVS,343
2023-07-29,3W,Atul,405
2023-07-29,3W,Kinetic,313
2023-07-29,4W,Maruti Suzuki,516
2023-07-29,4W,Hyundai,389
2023-07-29,4W,Tata Motors,675
2023-07-29,4W,Mahindra,691
2023-07-29,4W,Kia,1023
2023-07-29,4W,Toyota,653
2023-07-29,4W,Honda,643
2023-07-29,4W,MG,817
2023-07-29,4W,Skoda,568
2023-07-29,4W,Volkswagen,696
2023-07-30,2W,Hero,2995
2023-07-30,2W,Honda,3082
2023-07-30,2W,TVS,2948
2023-07-30,2W,Bajaj,1971
2023-07-30,2W,Royal Enfield,3093
2023-07-30,2W,Yamaha,2777
2023-07-30,2W,Suzuki,5108
2023-07-30,2W,Ola Electric,1844
2023-07-30,2W,Ather,4702
2023-07-30,3W,Bajaj,401
2023-07-30,3W,Piaggio,416
2023-07-30,3W,Mahindra,207
2023-07-30,3W,TVS,230
2023-07-30,3W,Atul,490
2023-07-30,3W,Kinetic,481
2023-07-30,4W,Maruti Suzuki,405
2023-07-30,4W,Hyundai,546
2023-07-30,4W,Tata Motors,714
2023-07-30,4W,Mahindra,544
2023-07-30,4W,Kia,370
2023-07-30,4W,Toyota,754
2023-07-30,4W,Honda,985
2023-07-30,4W,MG,680
2023-07-30,4W,Skoda,819
2023-07-30,4W,Volkswagen,403
2023-07-31,2W,Hero,8091
2023-07-31,2W,Honda,7577
2023-07-31,2W,TVS,6281
2023-07-31,2W,Bajaj,3999
2023-07-31,2W,Royal Enfield,7145
2023-07-31,2W,Yamaha,3736
2023-07-31,2W,Suzuki,6817
2023-07-31,2W,Ola Electric,3259
2023-07-31,2W,Ather,5919
2023-07-31,3W,Bajaj,432
2023-07-31,3W,Piaggio,785
2023-07-31,3W,Mahindra,536
2023-07-31,3W,TVS,886
2023-07-31,3W,Atul,826
2023-07-31,3W,Kinetic,489
2023-07-31,4W,Maruti Suzuki,1648
2023-07-31,4W,Hyundai,1061
2023-07-31,4W,Tata Motors,823
2023-07-31,4W,Mahindra,1489
2023-07-31,4W,Kia,1431
2023-07-31,4W,Toyota,957
2023-07-31,4W,Honda,617
2023-07-31,4W,MG,744
2023-07-31,4W,Skoda,1592
2023-07-31,4W,Volkswagen,1911
2023-08-01,2W,Hero,6373
2023-08-01,2W,Honda,5467
2023-08-01,2W,TVS,7998
2023-08-01,2W,Bajaj,3877
2023-08-01,2W,Royal Enfield,2873
2023-08-01,2W,Yamaha,4203
2023-08-01,2W,Suzuki,5515
2023-08-01,2W,Ola Electric,2750
2023-08-01,2W,Ather,7214
2023-08-01,3W,Bajaj,527
2023-08-01,3W,Piaggio,550
2023-08-01,3W,Mahindra,283
2023-08-01,3W,TVS,467
2023-08-01,3W,Atul,403
2023-08-01,3W,Kinetic,452
2023-08-01,4W,Maruti Suzuki,964
2023-08-01,4W,Hyundai,1013
2023-08-01,4W,Tata Motors,543
2023-08-01,4W,Mahindra,485
2023-08-01,4W,Kia,1470
2023-08-01,4W,Toyota,1349
2023-08-01,4W,Honda,688
2023-08-01,4W,MG,1400
2023-08-01,4W,Skoda,1040
2023-08-01,4W,Volkswagen,1159
2023-08-02,2W,Hero,3627
2023-08-02,2W,Honda,14973
2023-08-02,2W,TVS,4137
2023-08-02,2W,Bajaj,5551
2023-08-02,2W,Royal Enfield,5513
2023-08-02,2W,Yamaha,5692
2023-08-02,2W,Suzuki,5062
2023-08-02,2W,Ola Electric,4722
2023-08-02,2W,Ather,7360
2023-08-02,3W,Bajaj,324
2023-08-02,3W,Piaggio,680
2023-08-02,3W,Mahindra,486
2023-08-02,3W,TVS,653
2023-08-02,3W,Atul,761
2023-08-02,3W,Kinetic,342
2023-08-02,4W,Maruti Suzuki,922
2023-08-02,4W,Hyundai,915
2023-08-02,4W,Tata Motors,1131
2023-08-02,4W,Mahindra,1175
2023-08-02,4W,Kia,1305
2023-08-02,4W,Toyota,1082
2023-08-02,4W,Honda,1192
2023-08-02,4W,MG,1677
2023-08-02,4W,Skoda,1116
2023-08-02,4W,Volkswagen,769
2023-08-03,2W,Hero,6047
2023-08-03,2W,Honda,2561
2023-08-03,2W,TVS,4292
2023-08-03,2W,Bajaj,6031
2023-08-03,2W,Royal Enfield,13555
2023-08-03,2W,Yamaha,7756
2023-08-03,2W,Suzuki,5742
2023-08-03,2W,Ola Electric,3054
2023-08-03,2W,Ather,6625
2023-08-03,3W,Bajaj,342
2023-08-03,3W,Piaggio,499
2023-08-03,3W,Mahindra,537
2023-08-03,3W,TVS,253
2023-08-03,3W,Atul,302
2023-08-03,3W,Kinetic,568
2023-08-03,4W,Maruti Suzuki,1223
2023-08-03,4W,Hyundai,1333
2023-08-03,4W,Tata Motors,461
2023-08-03,4W,Mahindra,1476
2023-08-03,4W,Kia,1252
2023-08-03,4W,Toyota,1015
2023-08-03,4W,Honda,682
2023-08-03,4W,MG,1093
2023-08-03,4W,Skoda,850
2023-08-03,4W,Volkswagen,988
2023-08-04,2W,Hero,6556
2023-08-04,2W,Honda,6055
2023-08-04,2W,TVS,6769
2023-08-04,2W,Bajaj,6306
2023-08-04,2W,Royal Enfield,3871
2023-08-04,2W,Yamaha,3071
2023-08-04,2W,Suzuki,2768
2023-08-04,2W,Ola Electric,3788
2023-08-04,2W,Ather,7076
2023-08-04,3W,Bajaj,466
2023-08-04,3W,Piaggio,628
2023-08-04,3W,Mahindra,616
2023-08-04,3W,TVS,545
2023-08-04,3W,Atul,583
2023-08-04,3W,Kinetic,676
2023-08-04,4W,Maruti Suzuki,1242
2023-08-04,4W,Hyundai,985
2023-08-04,4W,Tata Motors,575
2023-08-04,4W,Mahindra,997
2023-08-04,4W,Kia,1151
2023-08-04,4W,Toyota,1453
2023-08-04,4W,Honda,1294
2023-08-04,4W,MG,1018
2023-08-04,4W,Skoda,589
2023-08-04,4W,Volkswagen,807
2023-08-05,2W,Hero,2265
2023-08-05,2W,Honda,1821
2023-08-05,2W,TVS,2520
2023-08-05,2W,Bajaj,2231
2023-08-05,2W,Royal Enfield,1931
2023-08-05,2W,Yamaha,2172
2023-08-05,2W,Suzuki,2123
2023-08-05,2W,Ola Electric,3122
2023-08-05,2W,Ather,3756
2023-08-05,3W,Bajaj,218
2023-08-05,3W,Piaggio,219
2023-08-05,3W,Mahindra,461
2023-08-05,3W,TVS,406
2023-08-05,3W,Atul,264
2023-08-05,3W,Kinetic,230
2023-08-05,4W,Maruti Suzuki,665
2023-08-05,4W,Hyundai,877
2023-08-05,4W,Tata Motors,357
2023-08-05,4W,Mahindra,880
2023-08-05,4W,Kia,288
2023-08-05,4W,Toyota,865
2023-08-05,4W,Honda,772
2023-08-05,4W,MG,828
2023-08-05,4W,Skoda,751
2023-08-05,4W,Volkswagen,390
2023-08-06,2W,Hero,1652
2023-08-06,2W,Honda,2174
2023-08-06,2W,TVS,3389
2023-08-06,2W,Bajaj,1907
2023-08-06,2W,Royal Enfield,2250
2023-08-06,2W,Yamaha,3620
2023-08-06,2W,Suzuki,2289
2023-08-06,2W,Ola Electric,3681
2023-08-06,2W,Ather,5015
2023-08-06,3W,Bajaj,391
2023-08-06,3W,Piaggio,297
2023-08-06,3W,Mahindra,499
2023-08-06,3W,TVS,333
2023-08-06,3W,Atul,417
2023-08-06,3W,Kinetic,177
2023-08-06,4W,Maruti Suzuki,377
2023-08-06,4W,Hyundai,699
2023-08-06,4W,Tata Motors,310
2023-08-06,4W,Mahindra,510
2023-08-06,4W,Kia,695
2023-08-06,4W,Toyota,347
2023-08-06,4W,Honda,542
2023-08-06,4W,MG,649
2023-08-06,4W,Skoda,720
2023-08-06,4W,Volkswagen,516
2023-08-07,2W,Hero,7387
2023-08-07,2W,Honda,6264
2023-08-07,2W,TVS,3262
2023-08-07,2W,Bajaj,7059
2023-08-07,2W,Royal Enfield,8826
2023-08-07,2W,Yamaha,6714
2023-08-07,2W,Suzuki,2430
2023-08-07,2W,Ola Electric,5116
2023-08-07,2W,Ather,2730
2023-08-07,3W,Bajaj,578
2023-08-07,3W,Piaggio,361
2023-08-07,3W,Mahindra,322
2023-08-07,3W,TVS,616
2023-08-07,3W,Atul,324
2023-08-07,3W,Kinetic,304
2023-08-07,4W,Maruti Suzuki,853
2023-08-07,4W,Hyundai,1160
2023-08-07,4W,Tata Motors,972
2023-08-07,4W,Mahindra,1453
2023-08-07,4W,Kia,735
2023-08-07,4W,Toyota,884
2023-08-07,4W,Honda,764
2023-08-07,4W,MG,1004
2023-08-07,4W,Skoda,632
2023-08-07,4W,Volkswagen,1316
2023-08-08,2W,Hero,6989
2023-08-08,2W,Honda,2572
2023-08-08,2W,TVS,3063
2023-08-08,2W,Bajaj,5642
2023-08-08,2W,Royal Enfield,2863
2023-08-08,2W,Yamaha,2477
2023-08-08,2W,Suzuki,6016
2023-08-08,2W,Ola Electric,7800
2023-08-08,2W,Ather,3131
2023-08-08,3W,Bajaj,523
2023-08-08,3W,Piaggio,835
2023-08-08,3W,Mahindra,693
2023-08-08,3W,TVS,559
2023-08-08,3W,Atul,1095
2023-08-08,3W,Kinetic,389
2023-08-08,4W,Maruti Suzuki,662
2023-08-08,4W,Hyundai,1417
2023-08-08,4W,Tata Motors,982
2023-08-08,4W,Mahindra,795
2023-08-08,4W,Kia,806
2023-08-08,4W,Toyota,796
2023-08-08,4W,Honda,515
2023-08-08,4W,MG,1233
2023-08-08,4W,Skoda,1359
2023-08-08,4W,Volkswagen,637
2023-08-09,2W,Hero,6267
2023-08-09,2W,Honda,4293
2023-08-09,2W,TVS,6430
2023-08-09,2W,Bajaj,2764
2023-08-09,2W,Royal Enfield,4633
2023-08-09,2W,Yamaha,6875
2023-08-09,2W,Suzuki,4589
2023-08-09,2W,Ola Electric,3960
2023-08-09,2W,Ather,2841
2023-08-09,3W,Bajaj,642
2023-08-09,3W,Piaggio,566
2023-08-09,3W,Mahindra,343
2023-08-09,3W,TVS,417
2023-08-09,3W,Atul,482
2023-08-09,3W,Kinetic,397
2023-08-09,4W,Maruti Suzuki,1440
2023-08-09,4W,Hyundai,1015
2023-08-09,4W,Tata Motors,1090
2023-08-09,4W,Mahindra,711
2023-08-09,4W,Kia,1389
2023-08-09,4W,Toyota,1316
2023-08-09,4W,Honda,776
2023-08-09,4W,MG,1218
2023-08-09,4W,Skoda,1270
2023-08-09,4W,Volkswagen,1212
2023-08-10,2W,Hero,3399
2023-08-10,2W,Honda,2943
2023-08-10,2W,TVS,5400
2023-08-10,2W,Bajaj,4274
2023-08-10,2W,Royal Enfield,4212
2023-08-10,2W,Yamaha,6034
2023-08-10,2W,Suzuki,2665
2023-08-10,2W,Ola Electric,4614
2023-08-10,2W,Ather,7641
2023-08-10,3W,Bajaj,756
2023-08-10,3W,Piaggio,473
2023-08-10,3W,Mahindra,535
2023-08-10,3W,TVS,584
2023-08-10,3W,Atul,885
2023-08-10,3W,Kinetic,630
2023-08-10,4W,Maruti Suzuki,984
2023-08-10,4W,Hyundai,801
2023-08-10,4W,Tata Motors,1155
2023-08-10,4W,Mahindra,967
2023-08-10,4W,Kia,1147
2023-08-10,4W,Toyota,600
2023-08-10,4W,Honda,807
2023-08-10,4W,MG,843
2023-08-10,4W,Skoda,814
2023-08-10,4W,Volkswagen,743
2023-08-11,2W,Hero,4709
2023-08-11,2W,Honda,4137
2023-08-11,2W,TVS,3785
2023-08-11,2W,Bajaj,3049
2023-08-11,2W,Royal Enfield,4784
2023-08-11,2W,Yamaha,2381
2023-08-11,2W,Suzuki,5577
2023-08-11,2W,Ola Electric,3479
2023-08-11,2W,Ather,7411
2023-08-11,3W,Bajaj,239
2023-08-11,3W,Piaggio,543
2023-08-11,3W,Mahindra,798
2023-08-11,3W,TVS,600
2023-08-11,3W,Atul,499
2023-08-11,3W,Kinetic,577
2023-08-11,4W,Maruti Suzuki,1419
2023-08-11,4W,Hyundai,1288
2023-08-11,4W,Tata Motors,957
2023-08-11,4W,Mahindra,1105
2023-08-11,4W,Kia,1269
2023-08-11,4W,Toyota,450
2023-08-11,4W,Honda,667
2023-08-11,4W,MG,1001
2023-08-11,4W,Skoda,1048
2023-08-11,4W,Volkswagen,612
2023-08-12,2W,Hero,1630
2023-08-12,2W,Honda,2552
2023-08-12,2W,TVS,2053
2023-08-12,2W,Bajaj,1801
2023-08-12,2W,Royal Enfield,3481
2023-08-12,2W,Yamaha,1830
2023-08-12,2W,Suzuki,3412
2023-08-12,2W,Ola Electric,2304
2023-08-12,2W,Ather,2669
2023-08-12,3W,Bajaj,199
2023-08-12,3W,Piaggio,245
2023-08-12,3W,Mahindra,173
2023-08-12,3W,TVS,297
2023-08-12,3W,Atul,335
2023-08-12,3W,Kinetic,163
2023-08-12,4W,Maruti Suzuki,484
2023-08-12,4W,Hyundai,798
2023-08-12,4W,Tata Motors,821
2023-08-12,4W,Mahindra,733
2023-08-12,4W,Kia,423
2023-08-12,4W,Toyota,718
2023-08-12,4W,Honda,686
2023-08-12,4W,MG,613
2023-08-12,4W,Skoda,671
2023-08-12,4W,Volkswagen,636
2023-08-13,2W,Hero,2042
2023-08-13,2W,Honda,1548
2023-08-13,2W,TVS,3147
